City,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Orenburg,ASIA,Hourglass,1.167966235,0,1.890361879
Orillia,NORTH AMERICA,Pyramid,1.714323473,0.913249669,0.789128858
Oriximina,SOUTH AMERICA,Hourglass,-0.078462352,0,1.477367583
Orizaba,NORTH AMERICA,Hourglass,1.457922771,0,1.415777329
Orlando,NORTH AMERICA,Pyramid,1.71195556,0.015543547,1.407961723
Orleans,EUROPE,Pyramid,2.471646096,0.826947947,1.36641364
Orlu,AFRICA,Hourglass,1.920868162,0,0.774540983
Ormac,ASIA,Pyramid,4.169377837,0.245857626,0.186548997
Ornskoldsvik,EUROPE,Pyramid,7.516088737,0.242141346,0.341939915
Orocue,SOUTH AMERICA,Pyramid,1.830490114,1,0.471343303
Orongen Zizhiqi,ASIA,Pyramid,2.229065912,1,1.079871445
Orsha,EUROPE,Hourglass,1.469860384,6.66E-06,1.5529243
Orsk,ASIA,Hourglass,1.066650691,0,1.200079657
Orumiyeh,ASIA,Hourglass,0.236450921,0,1.930315594
Oruro,SOUTH AMERICA,Hourglass,0.300180493,0,2.377242847
Osaka,ASIA,Hourglass,1.105883197,0,3.743140868
Osakarovka,ASIA,Pyramid,0.635491717,0.074088535,0.888112114
Osh,ASIA,Hourglass,0.755590887,0,1.448889916
Oshawa,NORTH AMERICA,Hourglass,2.461444844,0,1.19956713
Oshikango,AFRICA,Pyramid,0.988984083,0.913128359,1.045561313
Oshkosh,NORTH AMERICA,Pyramid,1.629131401,0.761215076,1.33960718
Oshogbo,AFRICA,Hourglass,1.15580391,0,1.016625023
Osijek,EUROPE,Pyramid,1.597633637,0.180910474,1.028810431
Oskemen,ASIA,Hourglass,2.802466814,0,2.051893699
Oslo,EUROPE,Pyramid,2.685863183,0.001395031,0.7077219
OsnabrÌùck,EUROPE,Pyramid,2.187637308,0.262608157,1.287375184
Osorio,SOUTH AMERICA,Hourglass,0.84527486,0,1.159765087
Osorno,SOUTH AMERICA,Hourglass,0.974174916,0,1.0872212
Ostersund,EUROPE,Pyramid,2.703597721,0.356052845,0.550314503
Ostrava,EUROPE,Pyramid,2.910979326,0.021186283,0.735466949
Otar,ASIA,Pyramid,2.892005889,0.991139052,0.419819595
Otaru,ASIA,Pyramid,1.633216181,0.930390479,1.87951328
Otjiwarongo,AFRICA,Hourglass,0.866236877,3.40E-06,1.277360871
Otradnyy,EUROPE,Pyramid,1.775327357,0.074108771,0.604742687
Otsu,ASIA,Pyramid,0.704111011,0.045934095,3.299578223
Ottawa,NORTH AMERICA,Pyramid,3.503308082,0.013910891,1.148351838
Ottumwa,NORTH AMERICA,Pyramid,2.222664523,0.998737671,1.189917201
Oturkpo,AFRICA,Hourglass,0.510926856,0,1.569243774
Otuzco,SOUTH AMERICA,Pyramid,0.548009004,0.499035852,1.909909562
Ouadda,AFRICA,Pyramid,1.046626793,0.883885553,1.349952396
Ouagadougou,AFRICA,Hourglass,-0.166942994,0,2.292492359
Ouahigouya,AFRICA,Pyramid,0.544535276,0.004730688,1.237068751
Ouargla,AFRICA,Hourglass,0.615898681,0,1.743649402
Oudtshoorn,AFRICA,Hourglass,0.373020249,0,1.275432529
Ouesso,AFRICA,Pyramid,0.681801097,0.013688328,1.132574753
Ouezzane,AFRICA,Pyramid,4.22657379,1,0.241195644
Ouidah,AFRICA,Hourglass,6.122728808,0,0.158008949
Oujda,AFRICA,Hourglass,0.330291152,0,1.917471308
Oulu,EUROPE,Hourglass,12.19830313,7.04E-05,0.348444539
Oum Hadjer,AFRICA,Diamond,0.076353302,0.005267164,1.727267168
Ourense,EUROPE,Pyramid,2.084598827,1,1.361463456
Ourinhos,SOUTH AMERICA,Hourglass,1.096153734,0,1.136402256
Outjo,AFRICA,Pyramid,0.916048329,0.039512685,0.873429287
Ouyen,AUSTRALIA,Pyramid,0.625472184,0.926094555,1.123604917
Ovalle,SOUTH AMERICA,Hourglass,0.082573113,0,1.82091303
Oviedo,EUROPE,Pyramid,2.147193502,0.982392927,1.261472009
Owando,AFRICA,Hourglass,1.017304787,0.000145469,1.035053987
Owensboro,NORTH AMERICA,Pyramid,1.513295901,0.002729128,1.417074044
Owo,AFRICA,Hourglass,0.026503542,0,2.46200838
Oxford,EUROPE,Pyramid,2.463508674,0.008558042,1.045438201
Oxford House,NORTH AMERICA,Pyramid,3.366578902,1,0.007543289
Oyem,AFRICA,Pyramid,0.73798306,0.993902982,1.54978695
Oyo,AFRICA,Hourglass,2.079697586,0,0.65127193
Oytal,ASIA,Hourglass,0.475020069,0.000246789,1.14185896
Ozamis,ASIA,Pyramid,3.295121247,0.993490304,0.449519824
Paarl,AFRICA,Hourglass,1.322512396,0.000974915,0.962962261
Pabna,ASIA,Hourglass,9.606736313,0,0.073477675
Pacasmayo,SOUTH AMERICA,Pyramid,2.520621659,1,0.948691511
Pachuca,NORTH AMERICA,Hourglass,0.953594794,0,1.652384179
Padang,ASIA,Pyramid,1.666455589,0.014343984,1.690415966
Padangpanjang,ASIA,Pyramid,0.776391947,0.334620093,1.802982665
Padangsidempuan,ASIA,Pyramid,1.369871591,0.721341159,0.938993004
Padilla,SOUTH AMERICA,Pyramid,2.18935148,0.99567591,0.424912991
Paducah,NORTH AMERICA,Pyramid,3.366574556,0.996410067,0.948426619
Pagadian,ASIA,Pyramid,3.746515934,0.789753729,0.320907543
Pago Pago,ANTARCTICA,Pyramid,6.233365641,1,0.032286009
Paita,SOUTH AMERICA,Pyramid,0.712847169,0.0012894,2.533267046
Pakalongan,ASIA,Hourglass,2.343477027,7.65E-06,0.401122378
Pakanbaru,ASIA,Hourglass,1.170733113,0,1.140741592
Pakokku,ASIA,Hourglass,2.322997115,4.18E-07,0.677696917
Pakwach,AFRICA,Pyramid,4.05657242,0.465341066,0.10606773
Pakxe,ASIA,Pyramid,0.929954875,0.492329713,1.32676073
Pala,AFRICA,Pyramid,5.44275785,1,0.001657811
Palangkaraya,ASIA,Hourglass,0.757856474,0,1.465614123
Palapye,AFRICA,Hourglass,-0.321765689,0,1.640488884
Palatka,NORTH AMERICA,Pyramid,1.461141953,1,0.894545145
Palembang,ASIA,Hourglass,0.970744821,0,1.447384095
Palermo,EUROPE,Pyramid,2.22850684,0.822922575,1.575884819
Pali,ASIA,Pyramid,1.866055072,0.046748116,0.694083868
Palikir,AUSTRALIA,Pyramid,2.770835333,1,0.073073474
Pallasovka,EUROPE,Hourglass,0.430065629,0.000150014,1.084988954
Palm Coast,NORTH AMERICA,Hourglass,0.250073188,0,1.428009764
Palm Springs,NORTH AMERICA,Hourglass,0.379862563,0,1.63291613
Palma,EUROPE,Pyramid,1.785491658,0.920441581,1.620648765
Palma Soriano,NORTH AMERICA,Pyramid,1.640095792,0.998412629,0.657195144
Palmas,SOUTH AMERICA,Hourglass,0.46008388,9.71E-05,1.804791348
Palmeira dos Indios,SOUTH AMERICA,Pyramid,1.221384979,0.002353038,0.891331741
Palmer,NORTH AMERICA,Pyramid,2.43075477,0.960416086,0.107919859
Palmerston North,AUSTRALIA,Hourglass,0.686514859,0,2.609074897
Palopo,AUSTRALIA,Pyramid,3.644131355,1,0.151293864
Palu,AUSTRALIA,Hourglass,2.700751017,0.000408034,0.379582486
Pampa del Infierno,SOUTH AMERICA,Diamond,0.491956543,0.723930691,1.158264994
Pamplona1,SOUTH AMERICA,Pyramid,1.425384801,0.034435901,1.547889745
Pamplona2,EUROPE,Pyramid,1.615074066,0.856023665,1.869032682
Panama City1,SOUTH AMERICA,Hourglass,0.707255569,0,2.582822396
Panama City2,NORTH AMERICA,Hourglass,1.094032446,0,1.563553611
Panda,AFRICA,Diamond,0.068408674,0.089202377,1.311471756
Panevezy,EUROPE,Pyramid,1.227936046,0.216088953,1.836862518
Pangkalpinang,ASIA,Hourglass,1.002912311,0.000172803,0.993099254
Panipat,ASIA,Hourglass,5.008031847,0,0.230259516
Panshi,ASIA,Pyramid,2.215457381,0.908326864,1.235954296
Panuco,NORTH AMERICA,Hourglass,0.7158628,0,1.163682584
Panzhihua,ASIA,Pyramid,3.137314466,0.968964773,1.844241711
Papasquiaro,NORTH AMERICA,Pyramid,1.163902983,0.994530235,0.197975087
Papeete,NORTH AMERICA,Pyramid,1.371473333,0.99757282,1.246442621
Paracatu,SOUTH AMERICA,Hourglass,0.445512571,0,1.785858178
Parachinar,ASIA,Pyramid,1.856108859,1,0.609584821
Paracuru,SOUTH AMERICA,Hourglass,0.007432861,0.000537911,1.738955675
Paragominas,SOUTH AMERICA,Pyramid,25.08451912,1,1.56E-05
Paragould,NORTH AMERICA,Pyramid,2.08707038,0.999869406,0.779677883
Paraguari,SOUTH AMERICA,Pyramid,1.787857102,0.971028476,0.694301391
Paraiso,NORTH AMERICA,Diamond,-0.058021597,0.027836029,1.769479836
Parakou,AFRICA,Hourglass,-0.337200044,0,2.356336956
Paramaribo,SOUTH AMERICA,Hourglass,0.135102788,0,1.887707442
Parana,SOUTH AMERICA,Hourglass,0.614250225,0,2.068570421
Paranagua,SOUTH AMERICA,Hourglass,0.572985546,0,2.346122166
Paranaiba,SOUTH AMERICA,Hourglass,0.566063356,0,1.545667366
Parbhani,ASIA,Pyramid,2.383725792,0.03759656,0.465083897
Pardubice,EUROPE,Pyramid,1.881491904,0.966599935,0.928098874
Parepare,AUSTRALIA,Pyramid,1.728479162,1,0.900017787
Paris,EUROPE,Hourglass,1.761548575,0,1.98033846
Parkersburg,NORTH AMERICA,Pyramid,2.065933911,0.00427602,1.010152884
Parkes,AUSTRALIA,Hourglass,0.462230703,0.000785861,1.413774013
Parma,EUROPE,Pyramid,1.373382141,0.99312666,1.638827094
Parnaiba,SOUTH AMERICA,Hourglass,0.357503916,0,1.329942664
Parnu,EUROPE,Pyramid,2.180057696,0.996993017,0.821831981
Parowan,NORTH AMERICA,Pyramid,1.437995939,0.954860348,0.65840484
Parras,NORTH AMERICA,Pyramid,1.164324882,0.991960552,1.204136776
Parry Sound,NORTH AMERICA,Pyramid,2.910343155,0.980776963,0.59355749
Partizansk,ASIA,Pyramid,4.662395343,0.694466987,0.129098326
Pasadena1,NORTH AMERICA,Hourglass,2.399054932,0,1.200571559
Pasadena2,NORTH AMERICA,Hourglass,1.144478244,0,2.800322364
Pasay City,ASIA,Hourglass,2.520053773,0,1.565610881
Paso Rio Mayo,SOUTH AMERICA,Pyramid,0.717791778,0.215782919,0.856924712
Paso Robles,NORTH AMERICA,Hourglass,0.348990773,2.69E-05,1.521843609
Paso de los Toros,SOUTH AMERICA,Pyramid,0.712798626,0.03181339,1.210214045
Passau,EUROPE,Pyramid,2.187980113,0.831697052,0.68684552
Passo Fundo,SOUTH AMERICA,Hourglass,0.852969183,0,1.660610191
Passos,SOUTH AMERICA,Hourglass,0.62399463,0,1.475911059
Pasto,SOUTH AMERICA,Hourglass,0.657997849,0,2.335219554
Pasuruan,ASIA,Hourglass,3.359830372,7.58E-06,0.451703295
Paterson,NORTH AMERICA,Pyramid,1.66629367,0.084573961,1.19227527
Pathankot,ASIA,Hourglass,6.208294453,0,0.138792741
Pathein,ASIA,Pyramid,1.510326168,0.999649679,0.683470563
Pathum Thani,ASIA,Pyramid,2.106962342,0.583250635,1.557032946
Pati,ASIA,Hourglass,4.181893465,0,0.204936121
Patiala,ASIA,Hourglass,4.742041826,0,0.214925139
Pativilca,SOUTH AMERICA,Pyramid,8.122775708,0.992061811,0.078799507
Patna,ASIA,Hourglass,10.41468712,0,0.110601951
Patos,SOUTH AMERICA,Pyramid,1.706244525,0.009612532,0.754182901
Patra,EUROPE,Pyramid,1.699596845,1,1.586074587
Pavlodar,ASIA,Hourglass,1.154099741,0,2.595155177
Paysandu,SOUTH AMERICA,Hourglass,0.212550301,0,2.037462185
Peace River,NORTH AMERICA,Pyramid,3.303612507,0.992128559,0.421215776
Pec1,EUROPE,Pyramid,2.576994882,0.818067271,0.50165349
Pec2,EUROPE,Pyramid,1.209834711,1,0.691746684
Pechora,EUROPE,Pyramid,1.393010758,0.994280787,0.178481249
Pecos,NORTH AMERICA,Diamond,0.434937808,0.173426964,1.298139249
Pecs,EUROPE,Pyramid,1.683456732,0.995996827,1.258592082
Pedreiras,SOUTH AMERICA,Pyramid,3.533587186,0.994127719,0.431708629
Pedro Juan Caballero,SOUTH AMERICA,Hourglass,0.388572204,0,1.368633062
Pedro Luro,SOUTH AMERICA,Pyramid,1.000670749,0.049618166,0.968568374
Pelotas,SOUTH AMERICA,Hourglass,0.893980151,0,1.730821739
Pematangsiantar,ASIA,Pyramid,1.830947866,0.416747651,1.231874686
Pemba,AFRICA,Hourglass,0.880829084,0,1.215008314
Penapolis,SOUTH AMERICA,Hourglass,0.953794402,0,1.392291374
Pendleton,NORTH AMERICA,Pyramid,1.12321267,1,1.146097968
Penedo,SOUTH AMERICA,Pyramid,2.957584692,1,0.259017164
Penola,AUSTRALIA,Pyramid,1.562203061,0.998820604,0.586670758
Penonome,SOUTH AMERICA,Pyramid,1.492441453,0.995695833,0.673987224
Pensacola,NORTH AMERICA,Pyramid,2.306589252,0.993245592,1.053703311
Penticton,NORTH AMERICA,Hourglass,0.71129499,0,2.00749255
Penza,EUROPE,Hourglass,1.449609778,0,1.786278456
Penzance,EUROPE,Pyramid,2.833706895,1,0.392413392
Peoria,NORTH AMERICA,Pyramid,3.693536263,0.794971828,0.974837984
Perabumulih,ASIA,Pyramid,0.888314511,0.094947062,1.243050249
Pereira,SOUTH AMERICA,Pyramid,1.379844395,0.444814388,1.895921105
Pergamino,SOUTH AMERICA,Hourglass,0.655867643,0,1.63670985
Perito Moreno,SOUTH AMERICA,Pyramid,1.546078123,1,0.484799336
Perm,EUROPE,Pyramid,2.316813263,0.018720471,1.180974376
Pernik,EUROPE,Pyramid,4.028019315,0.996153855,1.111179828
Perpignan,EUROPE,Hourglass,0.968693643,0,1.692640307
Perth1,EUROPE,Pyramid,1.161620141,0.993223617,0.969154066
Perth2,AUSTRALIA,Hourglass,1.207220178,0,2.278712052
Perugia,EUROPE,Pyramid,2.481657498,0.432752095,0.896119086
Pervouralsk,ASIA,Pyramid,2.571256661,0.990237146,1.35093959
Pescara,EUROPE,Pyramid,1.925324479,0.784845968,1.26061667
Peshawar,ASIA,Hourglass,3.831342757,0,0.328831177
Petatlan,NORTH AMERICA,Pyramid,0.829131071,0.055844819,1.300800782
Peterborough1,NORTH AMERICA,Pyramid,1.948721992,0.147787509,1.097531675
Peterborough2,AUSTRALIA,Pyramid,0.732722333,0.759154383,0.777663108
Petersburg,NORTH AMERICA,Pyramid,2.616793319,0.607470601,0.617167002
Peto,NORTH AMERICA,Pyramid,0.584468504,0.179030974,1.49437507
Petoskey,NORTH AMERICA,Pyramid,1.954859658,0.938839287,0.997260053
Petrolina,SOUTH AMERICA,Hourglass,-0.047580595,0,2.048246666
Petropavlovsk,ASIA,Hourglass,0.516427495,0,2.606661981
Petropavlovsk Kamchatskiy,ASIA,Pyramid,2.001831384,0.941273327,0.745286535
Petropolis,SOUTH AMERICA,Pyramid,2.38817367,0.872697576,0.951640812
Petrovsk Zabaykalskiy,ASIA,Pyramid,3.614936459,0.954985841,0.20321625
Petrozavodsk,EUROPE,Pyramid,1.94869178,0.289452954,1.16108948
Phan Rang,ASIA,Pyramid,1.840486359,1,0.755674294
Phan Thiet,ASIA,Pyramid,2.53709011,0.149186374,0.529193363
Phayao,ASIA,Pyramid,0.645537828,0.436350772,1.751358311
Phetchaburi,ASIA,Pyramid,1.674193858,0.992990589,0.871799612
Philadelphia,NORTH AMERICA,Hourglass,2.899631799,0,1.099486504
Phitsanulok,ASIA,Pyramid,1.884809882,0.99941884,1.09744052
Phnom Penh,ASIA,Pyramid,2.085063082,0.010069075,1.058737431
Phoenix,NORTH AMERICA,Hourglass,1.559808436,0,2.201459755
Phrae,ASIA,Pyramid,2.124360031,0.792114819,0.533423523
Phuket,ASIA,Pyramid,1.039044362,0.714797005,1.500778935
Phyarpon,ASIA,Pyramid,2.804182106,0.990082872,0.364346495
Pichilemu,SOUTH AMERICA,Pyramid,1.550330886,0.992548337,0.629531091
Picos,SOUTH AMERICA,Pyramid,1.910342126,0.997576064,1.235519134
Piedras Negras,NORTH AMERICA,Hourglass,0.424126893,0,1.354406052
Pierre,NORTH AMERICA,Pyramid,0.792799385,0.435751931,1.241170716
Pietermaritzburg,AFRICA,Pyramid,0.781864167,0.090359995,1.657656156
Pijijiapan,NORTH AMERICA,Pyramid,1.116783735,0.0083078,1.036118884
Pilar,SOUTH AMERICA,Pyramid,1.489599053,0.99457788,0.774485978
Pilibhit,ASIA,Hourglass,8.900758482,0,0.085183706
Pimentel,SOUTH AMERICA,Pyramid,4.810395297,1,0.213339581
Pinar del Rio,NORTH AMERICA,Pyramid,1.748759672,0.729677615,0.74725926
Pindamonhangaba,SOUTH AMERICA,Pyramid,3.30826926,0.204558516,0.6558304
Pine Bluff,NORTH AMERICA,Pyramid,2.04475626,0.931203717,0.752707613
Pingdingshan,ASIA,Hourglass,5.501629518,0,0.39655349
Pingdu,ASIA,Hourglass,3.181340247,0,0.622968938
Pingliang,ASIA,Pyramid,2.233007709,0.989042247,1.748078145
Pingtung,ASIA,Pyramid,2.458299071,0.640943768,0.947071304
Pingxiang1,ASIA,Pyramid,2.087307394,1,0.946453107
Pingxiang2,ASIA,Pyramid,1.70570153,0.977576597,1.958206741
Pingyi,ASIA,Hourglass,3.631231605,0,0.459072799
Pinheiro,SOUTH AMERICA,Hourglass,0.709208681,8.94E-05,1.122939948
Pinrang,AUSTRALIA,Pyramid,3.060395632,0.998999416,0.302094722
Pinsk,EUROPE,Hourglass,1.117084319,0,2.006929373
Piracicaba,SOUTH AMERICA,Hourglass,1.320708876,0,2.087128486
PiraiÌ©vs,EUROPE,Hourglass,0.461555451,0,3.034269151
Pirapora,SOUTH AMERICA,Hourglass,1.046645401,9.80E-06,0.89685079
Pirassununga,SOUTH AMERICA,Hourglass,0.593105755,0,1.427555723
Pires do Rio,SOUTH AMERICA,Hourglass,0.663318038,0,1.382582127
Pirgos,EUROPE,Pyramid,3.260911788,0.995656948,0.551351861
Piripiri,SOUTH AMERICA,Pyramid,0.776712497,0.690161167,0.9631935
Pisa,EUROPE,Pyramid,2.368784311,0.072577968,0.830456969
Pisco,SOUTH AMERICA,Hourglass,0.319474987,0.000170274,1.545056149
Pitesti,EUROPE,Pyramid,1.698716507,0.99945701,0.941747156
Pittsburgh,NORTH AMERICA,Hourglass,2.539179534,5.96E-05,1.064438213
Pittsfield,NORTH AMERICA,Pyramid,2.205940184,0.994031526,0.60896789
Piura,SOUTH AMERICA,Hourglass,0.170340947,0,2.128360428
Pizen,EUROPE,Pyramid,1.717374657,0.982524248,1.44907577
Placetas,NORTH AMERICA,Hourglass,0.138667313,0,1.193327422
Plast,ASIA,Pyramid,2.039981103,0.994915693,0.868138866
Plattsburg,NORTH AMERICA,Pyramid,1.761744879,0.998865554,1.19327614
Play Ku,ASIA,Pyramid,1.118534669,0.548966797,1.588041845
Pleven,EUROPE,Pyramid,0.927757911,0.981588926,0.94655307
Plock,EUROPE,Pyramid,2.097764327,0.042686409,1.02506519
Ploiesti,EUROPE,Hourglass,1.243345945,0.000359857,1.496650282
Plovdiv,EUROPE,Hourglass,0.711163577,7.67E-05,2.402273284
Plumtree,AFRICA,Pyramid,0.992515255,0.194704856,0.635969479
Plymouth,EUROPE,Pyramid,1.134072065,0.030154109,1.450071183
Pocatello,NORTH AMERICA,Pyramid,1.794596937,0.040546068,1.308718201
Pochutla,NORTH AMERICA,Pyramid,3.003906394,1,0.272259398
Pocos de Caldas,SOUTH AMERICA,Pyramid,1.266310034,0.045163939,1.563423218
Podgorica,EUROPE,Pyramid,1.379253235,0.992393542,1.303772756
Podolsk,EUROPE,Pyramid,1.570476991,0.993447784,1.833425995
Poffader,AFRICA,Diamond,-0.234419213,0.808605594,1.845027853
Pohang,ASIA,Pyramid,1.797098463,0.452134119,3.270839949
Point Hope,NORTH AMERICA,Unknown,0,1,0
Pointe-Noire,AFRICA,Hourglass,-0.437415161,0,2.926190708
Pointe-a-Pitre,SOUTH AMERICA,Pyramid,1.085305205,0.999890606,1.457482597
Poitier,EUROPE,Pyramid,1.480230942,0.913544246,1.278259906
Pokrovsk,ASIA,Pyramid,1.693911514,1,0.568125803
Pol-e Khomri,ASIA,Pyramid,1.198948918,0.994282896,0.932101431
Polatli,ASIA,Pyramid,1.043175852,0.781175944,1.327614011
Polatsk,EUROPE,Pyramid,2.497110285,0.998302817,1.006342576
Polevskoy,ASIA,Pyramid,1.177266297,0.991853006,0.953015286
Polokwane,AFRICA,Hourglass,0.653496968,0,1.536426722
Polson,NORTH AMERICA,Pyramid,1.305579857,0.492659201,0.701535428
Poltava,EUROPE,Pyramid,1.504615414,0.95250535,1.369549456
Polyarnyy,EUROPE,Pyramid,1.882675945,0.915090265,0.088264717
Ponca City,NORTH AMERICA,Pyramid,7.254566553,0.896125148,1.225758583
Ponce,SOUTH AMERICA,Hourglass,1.06756641,0,1.584721187
Pondicherry,ASIA,Hourglass,9.254505076,0,0.123092891
Ponta Delgada,AFRICA,Pyramid,2.650522063,1,0.749064703
Ponta Grossa,SOUTH AMERICA,Hourglass,0.589601833,0,1.87740825
Ponta Pora,SOUTH AMERICA,Hourglass,0.364283132,0,1.414249415
Ponte Nova,SOUTH AMERICA,Pyramid,2.553011056,1,0.731857076
Pontes e Lacerda,SOUTH AMERICA,Hourglass,0.09540346,0,1.749203733
Pontiac,NORTH AMERICA,Pyramid,5.099719912,0.083192453,1.114165665
Pontianak,ASIA,Hourglass,1.068313534,0,1.11766317
Popayan,SOUTH AMERICA,Hourglass,0.936127505,0,2.048773434
Poplar Bluff,NORTH AMERICA,Pyramid,0.919464615,0.353882083,0.968745375
Popondetta,AUSTRALIA,Pyramid,7.093669812,0.999056194,0.133197889
Porbandar,ASIA,Pyramid,2.457583236,0.36488229,0.560075413
Pori,EUROPE,Pyramid,3.957125108,0.245540231,0.391444442
Porlamar,SOUTH AMERICA,Pyramid,2.060661743,0.124404063,1.266080742
Poronaysk,ASIA,Pyramid,1.780165703,0.991013145,0.790864789
Port Alfred,AFRICA,Diamond,0.042056844,0.422070537,1.297794091
Port Arthur,NORTH AMERICA,Hourglass,1.746289985,0,1.601955226
Port Augusta,AUSTRALIA,Hourglass,0.434731842,0,1.170599104
Port Blair,ASIA,Pyramid,2.205459261,1,0.778469841
Port Charlotte,NORTH AMERICA,Hourglass,1.168572065,0,1.117945743
Port Douglas,AUSTRALIA,Pyramid,2.566201399,0.986643726,0.602461501
Port Elizabeth,AFRICA,Hourglass,1.020685835,0,1.675494794
Port Harcourt,AFRICA,Hourglass,2.056545345,0,0.694148359
Port Hardy,NORTH AMERICA,Pyramid,0.999330743,0.968198034,0.49159183
Port Hedland,AUSTRALIA,Pyramid,1.172137796,0.691305936,0.649803109
Port Hope Simpson,NORTH AMERICA,Pyramid,0.829780494,0.202584524,0.111452347
Port Lavaca,NORTH AMERICA,Pyramid,1.622076787,0.965383044,0.789389298
Port Lincoln,AUSTRALIA,Diamond,-0.08906194,0.149149078,2.181653476
Port Louis,AFRICA,Pyramid,1.222025734,0.95273014,1.361110104
Port Macquarie,AUSTRALIA,Pyramid,0.662104092,0.976629279,1.728958516
Port Moresby,AUSTRALIA,Pyramid,2.314317034,0.961893765,0.750602071
Port Pirie,AUSTRALIA,Hourglass,0.199501422,0,1.49111786
Port Shepstone,AFRICA,Pyramid,1.477129035,0.99501662,0.380250288
Port Sudan,AFRICA,Hourglass,0.550628316,0,1.991301925
Port-Gentil,AFRICA,Hourglass,-0.283746238,0,2.643551649
Port-Vila,AUSTRALIA,Pyramid,0.585462523,0.001855876,1.710879373
Port-au-Prince,SOUTH AMERICA,Pyramid,1.636941561,0.001687907,1.56214431
Port-of-Spain,SOUTH AMERICA,Hourglass,0.882588346,0,2.328281672
Portachuelo,SOUTH AMERICA,Pyramid,1.149175422,0.98398931,0.816176611
Portel,SOUTH AMERICA,Inverse Pyramid,-1.019178103,0.941090338,2.768441215
Portimao,EUROPE,Pyramid,2.279357741,0.997272763,0.995457348
Portland1,NORTH AMERICA,Pyramid,2.810241441,0.826238505,0.900447123
Portland2,NORTH AMERICA,Hourglass,1.396227622,0,1.930401247
Portland3,AUSTRALIA,Pyramid,0.809945537,0.650179418,1.107412057
Porto,EUROPE,Hourglass,2.552372304,0,0.920738588
Porto Alegre,SOUTH AMERICA,Hourglass,1.069129818,0,2.132427212
Porto Nacional,SOUTH AMERICA,Hourglass,-0.39336712,0,2.024994882
Porto Santana,SOUTH AMERICA,Hourglass,-0.359760443,0,1.868356056
Porto Seguro,SOUTH AMERICA,Pyramid,1.083906251,0.155957015,1.185718723
Porto Uniao,SOUTH AMERICA,Pyramid,1.631442686,0.40841436,0.772694711
Porto Velho,SOUTH AMERICA,Hourglass,0.241312205,0,2.2226341
Porto-Novo,AFRICA,Hourglass,2.593695791,0,0.743654698
Portoviejo,SOUTH AMERICA,Hourglass,0.65830214,0.000855686,2.23724484
Portsmouth,EUROPE,Pyramid,1.682843001,0.081837127,1.248196456
Porvoo,EUROPE,Pyramid,3.690878872,0.955249493,0.490207473
Posadas,SOUTH AMERICA,Hourglass,0.360311786,0,1.77535674
Poso,AUSTRALIA,Pyramid,1.396467422,0.634120235,0.860200699
Potchefstroom,AFRICA,Hourglass,0.830991796,0,1.600844085
Poti,ASIA,Pyramid,1.169337858,0.103981333,1.069906575
Potiskum,AFRICA,Hourglass,-0.164967206,0,1.952946975
Potosi,SOUTH AMERICA,Hourglass,-0.190868331,0,3.104239581
Potsdam,EUROPE,Pyramid,3.021397114,0.722364128,0.918573116
Poughkeepsie,NORTH AMERICA,Pyramid,3.60815316,0.524723759,0.464232032
Pouso Alegre,SOUTH AMERICA,Pyramid,1.546555391,0.166074566,0.971631886
Powell,NORTH AMERICA,Diamond,0.470281192,0.035488407,1.114107823
Powell River,NORTH AMERICA,Pyramid,6.609594206,0.91584117,0.247078367
Poza Rica de Hidalgo,NORTH AMERICA,Hourglass,0.474657265,0,2.229928291
Poznan,EUROPE,Pyramid,2.645519986,0.611565066,1.421842162
Prachin Buri,ASIA,Pyramid,2.032451228,0.9958776,0.757837838
Prague,EUROPE,Pyramid,1.537102219,0.303062192,1.760896263
Praia,AFRICA,Pyramid,1.367639478,0.837856376,1.400067656
Praya,AUSTRALIA,Hourglass,4.203170534,0,0.232339117
Prescott,NORTH AMERICA,Pyramid,0.993790188,0.998896067,1.199485445
Presidencia Roque Saenz Pena,SOUTH AMERICA,Hourglass,0.198476672,0,1.633284839
Presidente Prudente,SOUTH AMERICA,Hourglass,0.908400642,0,1.686571579
Presov,EUROPE,Pyramid,1.331191212,1,1.461023894
Pretoria,AFRICA,Hourglass,1.403641409,0,2.004280629
Price,NORTH AMERICA,Pyramid,1.074327302,0.987977799,0.959169712
Prieska,AFRICA,Pyramid,0.585858106,0.913665675,1.134115149
Prijedor,EUROPE,Pyramid,1.822325321,0.945945975,0.55227511
Prince Albert,NORTH AMERICA,Pyramid,1.48769129,0.994728014,0.765587246
Prince George,NORTH AMERICA,Pyramid,1.90830727,0.409648114,0.983369304
Principe da Beira,SOUTH AMERICA,Pyramid,2.821342704,0.999793762,0.063446845
Pristina,EUROPE,Hourglass,0.647109727,9.33E-05,1.219430481
Prizren,EUROPE,Pyramid,1.045199946,0.999477778,0.964630528
Probolinggo,ASIA,Hourglass,6.849581827,0,0.241043789
Proddatur,ASIA,Pyramid,3.022632454,0.98564706,0.364499816
